,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
4618,3.9091,44.0,5.0055866,1.1284916,1115.0,3.114525,33.83,-118.22,1.744
4619,2.2071,35.0,5.19403,0.9936034,1730.0,3.6886992,37.41,-120.79,0.859
4620,4.1302,30.0,5.5021834,0.9694323,638.0,2.7860262,34.22,-118.35,2.583
4621,5.9619,20.0,4.9074445,0.95372236,1219.0,2.4527164,33.88,-118.37,3.359
4622,4.0521,35.0,5.753138,1.041841,1015.0,4.246862,34.03,-117.94,1.518
4623,3.7261,7.0,5.7175326,1.0032468,974.0,3.1623378,36.7,-119.57,0.839
4624,1.7375,52.0,4.81203,1.056391,523.0,1.9661654,38.9,-121.07,1.222
4625,3.55,27.0,4.55198,0.97029704,1302.0,3.2227724,33.04,-117.27,2.146
4626,6.203,38.0,6.264317,1.024229,2263.0,2.4922907,37.74,-122.45,3.468
4627,3.668,19.0,4.5446587,1.0875657,1728.0,3.0262697,33.47,-117.69,2.438
4628,5.1664,37.0,4.6190476,0.9880952,248.0,2.952381,34.0,-118.46,3.267
4629,1.5603,41.0,2.7092652,1.0319489,1428.0,4.5623,34.02,-118.26,1.096
4630,3.5687,36.0,4.832461,0.8638743,603.0,3.157068,33.89,-118.26,1.207
4631,4.2891,24.0,6.082192,1.1260273,894.0,2.449315,38.42,-122.55,2.117
4632,2.5938,18.0,4.470588,1.0565168,2386.0,2.7520185,38.34,-121.98,1.295
4633,4.8059,52.0,6.5728154,1.1019417,531.0,2.5776699,34.16,-118.0,2.706
4634,3.0469,32.0,5.5625,1.0,1038.0,3.8161764,36.56,-119.73,0.827
4635,3.6033,9.0,4.946764,1.0686326,10323.0,2.6938934,34.1,-117.61,1.326
4636,5.1269,6.0,4.973083,1.035889,2678.0,2.1843393,33.76,-118.3,2.852
4637,2.3599,36.0,4.7719717,1.2672209,1620.0,1.9239905,32.8,-117.2,1.684
4638,13.3913,25.0,8.869047,1.0277778,1507.0,2.9900794,37.55,-122.34,5.00001
4639,3.1932,51.0,5.350993,1.2384106,608.0,2.013245,36.93,-122.0,4.0
4640,2.9784,35.0,4.52439,0.9593496,681.0,2.7682927,32.78,-116.97,1.364
4641,2.1658,29.0,5.777448,1.1364986,925.0,2.744807,39.5,-121.58,0.576
4642,5.0,37.0,4.368876,0.99135447,983.0,2.832853,34.19,-118.44,2.436
4643,5.2803,35.0,4.710983,1.0269749,1187.0,2.2870905,37.42,-122.12,3.621
4644,4.0313,29.0,4.8444443,1.1269841,724.0,2.2984128,37.52,-122.28,4.352
4645,3.7545,52.0,5.2427745,1.1194605,1043.0,2.009634,37.75,-122.43,3.837
4646,3.0441,20.0,4.04908,1.0501022,1729.0,1.7678937,34.15,-118.25,1.938
4647,3.2813,37.0,4.7849464,1.0250896,539.0,1.9318997,34.15,-118.44,3.017
4648,2.5682,36.0,5.44,1.0555556,1268.0,2.8177779,32.71,-117.07,1.091
4649,1.9429,39.0,3.85346,0.9945726,2606.0,3.5359566,37.49,-120.85,0.764
4650,1.1806,40.0,4.9173913,1.2217392,859.0,3.7347827,34.0,-118.3,1.346
4651,1.7402,34.0,4.37069,1.125,1797.0,3.872845,32.7,-117.11,0.794
4652,1.6708,43.0,3.3247664,1.0911216,1013.0,2.3668225,37.34,-121.89,2.042
4653,4.8194,37.0,4.989899,0.86868685,253.0,2.5555556,38.63,-121.37,1.411
4654,3.2841,24.0,5.137177,1.0337973,1869.0,3.7157059,34.13,-118.0,1.67
4655,3.5954,13.0,5.387195,1.0416666,2870.0,2.9166667,34.04,-117.7,1.63
4656,3.5189,15.0,5.489011,1.0274725,1786.0,2.4532967,39.82,-121.68,1.413
4657,4.0368,52.0,4.761658,1.103627,413.0,2.1398964,37.85,-122.25,2.697
4658,7.5,45.0,6.233129,1.0552148,361.0,2.2147238,33.78,-118.13,4.345
4659,2.7019,25.0,3.751185,1.0900474,983.0,2.3293839,34.02,-118.48,2.938
4660,4.4342,20.0,5.310127,0.971519,840.0,2.658228,34.96,-120.42,1.607
4661,3.4239,12.0,4.518648,1.065268,2274.0,2.6503496,36.69,-121.8,1.948
4662,1.4063,22.0,4.173278,1.0375783,1304.0,2.7223382,33.94,-116.96,0.819
4663,3.8438,14.0,5.6373057,1.0829016,601.0,3.1139896,33.32,-117.03,2.438
4664,2.0285,25.0,5.293038,1.0354431,7679.0,4.8601265,36.32,-119.93,1.063
4665,3.5652,27.0,4.357522,1.0088495,1278.0,2.261947,37.31,-121.95,3.295
4666,8.6499,4.0,7.2360597,1.0325279,5495.0,2.5534387,34.19,-118.8,5.00001
4667,2.6442,34.0,6.18593,1.0854272,841.0,4.2261305,34.01,-117.41,0.92
4668,4.1083,6.0,3.933941,1.1526196,1200.0,2.7334852,34.14,-118.26,2.107
4669,5.9356,14.0,6.688196,1.0178174,2915.0,3.2461023,37.11,-121.65,3.217
4670,7.1885,37.0,7.327586,1.0172414,598.0,3.4367816,34.11,-118.04,5.00001
4671,3.2727,25.0,4.3957705,1.1178248,734.0,2.2175226,37.3,-121.94,2.625
4672,2.1071,52.0,4.2289157,0.9879518,1036.0,4.1606426,34.03,-118.19,1.367
4673,7.7876,13.0,7.696287,1.0321234,7775.0,3.2436378,34.08,-117.81,3.489
4674,2.3464,30.0,4.1416187,1.1473988,1110.0,3.2080925,34.08,-118.14,1.917
4675,7.9234,29.0,8.017699,1.0766962,982.0,2.8967552,37.26,-121.99,5.00001
4676,3.875,27.0,5.3284554,1.0536585,1382.0,2.2471545,34.17,-118.41,3.661
4677,3.2833,38.0,5.560166,1.2365146,766.0,3.1784232,37.95,-122.34,1.117
4678,4.3269,34.0,5.534483,1.0531609,1661.0,2.3864942,36.59,-121.84,2.213
4679,7.0568,5.0,7.0234375,0.9121094,1738.0,3.3945312,37.73,-122.06,4.125
4680,2.4063,31.0,5.6,1.0266666,429.0,2.86,37.73,-120.91,1.702
4681,4.5333,21.0,4.959707,1.058608,639.0,2.3406594,37.25,-121.93,2.342
4682,3.7589,26.0,5.5537457,1.1205212,1605.0,5.228013,34.97,-120.44,1.137
4683,5.0524,17.0,6.8790035,1.0925267,2630.0,3.11981,32.87,-116.86,2.854
4684,4.6184,36.0,5.760135,1.0101352,871.0,2.9425676,33.95,-118.02,1.798
4685,2.6465,27.0,3.4408062,1.0919396,1690.0,2.1284635,33.86,-118.2,1.602
4686,2.175,47.0,4.373272,0.9677419,574.0,2.6451614,33.98,-118.32,1.147
4687,6.9772,17.0,7.2582235,1.1052631,1674.0,2.7532895,37.12,-122.0,3.833
4688,3.2143,25.0,4.9892936,0.98929334,1215.0,2.6017132,36.82,-119.79,0.93
4689,5.2542,26.0,5.6066666,0.9711111,1377.0,3.06,33.81,-118.05,2.346
4690,4.4948,36.0,6.4281044,1.0326798,910.0,2.9738562,33.91,-118.13,1.906
4691,2.6739,16.0,5.6031747,1.0803572,2524.0,2.5039682,34.12,-116.4,0.78
4692,3.0546,33.0,2.9225764,1.0299284,3477.0,2.2621992,37.7,-122.48,2.979
4693,2.25,50.0,4.207229,1.1566265,1149.0,2.7686746,37.8,-122.23,1.235
4694,2.3147,18.0,4.626866,1.0298507,941.0,2.8089552,40.94,-124.08,0.701
4695,4.765,23.0,5.770718,1.0414364,1085.0,2.9972377,33.85,-117.98,1.815
4696,3.7798,27.0,4.7696247,1.0341297,1702.0,2.9044368,34.22,-118.57,2.584
4697,2.8452,24.0,6.0966983,1.1320754,1442.0,3.4009433,35.4,-119.42,1.047
4698,3.3654,15.0,5.3564014,1.1153402,2855.0,3.2929642,34.14,-117.89,2.221
4699,3.9755,16.0,4.802,0.93,1757.0,3.514,34.09,-117.59,1.204
4700,2.3605,39.0,4.0050125,1.1478697,1691.0,4.2380953,33.79,-118.21,1.418
4701,3.5536,52.0,4.116959,1.0292398,1227.0,2.3918128,37.75,-122.42,4.0
4702,1.8333,52.0,3.1555555,1.0444444,137.0,3.0444446,34.03,-118.24,3.125
4703,2.9054,44.0,5.2061853,1.0120275,1373.0,2.3591065,38.31,-122.27,1.552
4704,5.3368,28.0,7.2415586,0.96103895,1140.0,2.961039,34.11,-117.65,2.335
4705,1.6953,19.0,3.14042,0.95669293,1938.0,2.543307,34.19,-119.18,1.674
4706,4.9375,15.0,5.8882136,1.0024301,2797.0,3.398542,32.94,-117.13,1.804
4707,2.1865,15.0,3.9,1.1032258,3012.0,2.4290323,33.93,-117.43,1.293
4708,2.1902,37.0,3.1340997,1.0306513,576.0,2.2068965,37.33,-121.94,2.5
4709,4.1656,24.0,4.687952,1.0433735,1568.0,1.8891566,34.15,-118.41,3.647
4710,9.5271,16.0,8.459251,1.0418502,2777.0,3.05837,37.84,-122.0,5.00001
4711,3.0469,20.0,5.656,1.008,337.0,2.696,39.74,-122.16,0.85
4712,4.0962,33.0,6.1308017,1.0548524,677.0,2.8565402,38.25,-122.62,1.702
4713,3.8056,30.0,4.43553,0.9455587,757.0,2.1690545,33.97,-118.35,3.238
4714,3.125,16.0,6.8157897,1.3947369,131.0,3.4473684,35.91,-120.0,0.625
4715,8.289,25.0,6.788679,0.8792453,810.0,3.0566037,33.67,-117.95,3.724
4716,3.3466,52.0,5.7335424,0.94357365,694.0,2.1755486,37.96,-121.31,0.926
4717,5.9546,39.0,5.6690645,0.92086333,413.0,2.971223,34.13,-118.08,3.967
4718,2.5172,24.0,5.3678756,1.0699482,2127.0,2.7551813,34.03,-117.1,0.96
4719,2.0441,15.0,4.0646386,1.1254753,569.0,2.1634982,35.06,-118.15,0.733
4720,2.4623,17.0,5.6807017,1.0245614,705.0,2.4736843,39.74,-121.57,1.261
4721,2.6442,31.0,4.391813,1.0730994,1514.0,4.4269004,33.21,-117.38,1.033
4722,3.5313,15.0,4.5169134,1.0496829,2300.0,2.4312897,33.78,-117.99,2.13
4723,5.1165,40.0,5.7473683,1.1210526,457.0,2.4052632,33.94,-117.76,1.842
4724,4.3658,4.0,6.799093,1.0991575,10329.0,3.3470511,38.47,-121.4,1.306
4725,7.7364,24.0,6.576271,0.9463277,969.0,2.7372882,37.52,-122.31,4.358
4726,4.0132,46.0,4.4802957,1.0123153,1534.0,3.778325,37.73,-122.42,2.294
4727,3.5603,52.0,4.9043064,1.0263158,957.0,2.2894738,34.09,-118.25,2.1
4728,3.4419,15.0,5.3893995,1.1095406,3823.0,2.7017667,33.87,-117.6,1.381
4729,4.0197,17.0,5.8193383,0.99236643,1330.0,3.384224,36.59,-119.62,0.88
4730,3.8295,13.0,6.1860466,1.0046512,719.0,3.344186,32.72,-116.99,1.496
4731,2.5509,26.0,5.2457466,1.089792,2372.0,2.241966,33.18,-117.36,1.818
4732,3.6296,16.0,3.616842,0.9831579,896.0,1.8863158,34.2,-118.61,1.609
4733,3.0486,26.0,4.75641,0.94871795,689.0,2.9444444,38.68,-122.04,0.836
4734,3.2734,32.0,4.2395835,1.08125,2282.0,4.7541666,33.92,-118.18,1.364
4735,6.0424,4.0,5.4315543,0.9466357,1235.0,2.8654292,38.03,-122.0,1.659
4736,1.8156,40.0,2.500409,0.9934587,3953.0,3.232216,34.09,-118.3,2.188
4737,4.2708,24.0,4.882943,1.0050167,1460.0,2.4414716,34.31,-118.46,2.182
4738,2.3456,42.0,4.398374,1.2520325,380.0,3.0894308,37.74,-122.18,0.835
4739,2.0074,27.0,4.4,1.0577778,592.0,2.6311111,39.15,-123.2,0.962
4740,4.275,48.0,5.3024693,1.0385803,1540.0,2.3765433,34.15,-118.0,2.568
4741,3.2159,38.0,4.365696,1.1132686,547.0,1.7702265,34.09,-118.37,3.833
4742,11.216,36.0,8.443835,1.2465754,771.0,2.1123288,33.61,-117.91,5.00001
4743,1.9392,27.0,3.433735,1.0466868,1235.0,1.8599398,32.76,-117.13,1.429
4744,3.2833,9.0,9.628428,2.117207,825.0,2.0573566,33.7,-116.22,1.247
4745,3.1968,39.0,5.0689654,0.93869734,705.0,2.7011495,37.97,-122.04,1.51
4746,8.7364,23.0,7.2831125,1.2127483,2750.0,2.27649,34.02,-118.66,5.00001
4747,2.1212,16.0,5.330532,1.1120448,1501.0,2.1022408,37.35,-118.18,1.083
4748,3.6161,9.0,5.4900794,1.1964285,2283.0,2.264881,33.8,-116.45,0.991
4749,3.4211,34.0,4.882716,1.058642,1356.0,4.185185,33.91,-118.09,1.411
4750,2.9094,39.0,4.0170455,1.0965909,1991.0,3.7708333,33.95,-118.18,1.522
4751,3.1796,30.0,5.1260743,1.1528176,2667.0,2.547278,37.68,-122.06,1.703
4752,1.608,39.0,4.1815476,1.0089285,1489.0,4.4315476,34.06,-117.66,0.918
4753,3.9886,32.0,4.740402,1.034735,1596.0,2.9177332,34.21,-118.54,1.992
4754,5.3767,29.0,5.8290324,1.0419354,1234.0,3.9806452,34.22,-118.42,2.33
4755,3.6087,10.0,6.3170733,1.0836236,827.0,2.8815331,39.05,-121.07,1.821
4756,3.6333,14.0,5.9027777,0.96666664,1067.0,2.963889,34.49,-117.21,1.162
4757,1.5319,20.0,4.5219297,1.0219299,1285.0,2.8179824,37.11,-120.25,0.505
4758,1.8047,29.0,4.693679,0.9659643,1809.0,2.9319286,39.48,-121.54,0.538
4759,6.3131,17.0,5.293948,1.1873199,1364.0,1.9654179,37.33,-122.05,4.364
4760,5.2596,16.0,6.0567107,1.0226843,1818.0,3.436673,33.02,-116.88,1.715
4761,3.6212,31.0,6.1503496,1.062937,1386.0,2.4230769,34.96,-120.42,1.514
4762,0.9204,43.0,4.164557,1.0126582,1253.0,5.2869196,38.59,-121.48,0.821
4763,2.5,49.0,4.306604,1.0613208,1201.0,2.8325472,37.79,-122.22,1.367
4764,5.3994,23.0,5.019157,1.0229886,910.0,3.4865901,37.44,-121.88,2.379
4765,4.1488,37.0,5.6169014,0.9774648,782.0,2.202817,38.61,-121.4,1.364
4766,5.0875,26.0,6.0716844,0.93189967,885.0,3.172043,33.73,-117.97,2.242
4767,6.2547,49.0,5.1634617,0.8173077,403.0,1.9375,34.16,-118.32,3.667
4768,4.4,51.0,4.88345,0.95571095,1126.0,2.6247087,37.75,-122.48,3.184
4769,7.9794,28.0,6.4270835,1.0395833,1176.0,2.45,33.53,-117.76,4.261
4770,2.8586,12.0,5.082983,1.0021008,1708.0,1.7941177,33.14,-117.21,1.633
4771,1.9425,36.0,4.0028167,1.0338029,1418.0,3.9943662,32.69,-117.11,0.934
4772,2.9583,52.0,5.2727275,1.1263858,940.0,2.0842571,38.02,-122.13,1.66
4773,1.735,14.0,4.5993977,0.9789157,1453.0,4.376506,32.73,-115.53,0.612
4774,2.0173,25.0,2.5920055,1.0954514,7221.0,2.4882839,34.07,-118.28,1.775
4775,1.1384,25.0,3.4727273,0.90909094,801.0,3.6409092,33.95,-118.25,1.0
4776,3.2097,15.0,12.384615,2.4807692,137.0,2.6346154,33.82,-114.98,0.713
4777,4.9464,14.0,5.097166,0.9635627,889.0,3.5991902,32.91,-117.15,1.748
4778,2.0817,41.0,2.2724137,1.0034482,1224.0,4.22069,34.04,-118.29,1.325
4779,2.7955,23.0,5.4424243,1.1515151,939.0,2.8454545,38.69,-122.03,0.963
4780,1.462,27.0,4.3353295,1.0239521,1514.0,2.266467,34.12,-117.27,0.702
4781,2.8095,30.0,4.061633,1.0046225,3412.0,5.257319,33.82,-118.08,1.183
4782,2.0417,27.0,6.0223713,1.0760627,1518.0,3.3959732,37.33,-120.89,0.942
4783,1.6892,52.0,5.5869565,1.1195652,939.0,3.402174,34.0,-118.31,1.291
4784,2.9107,43.0,5.6004567,1.1187215,1093.0,2.4954338,37.97,-121.32,0.888
4785,3.183,33.0,4.132,1.1186666,2025.0,2.7,33.97,-118.12,1.911
4786,4.1375,43.0,5.0706105,1.0458015,1145.0,2.1851146,33.99,-118.36,2.871
4787,3.5179,33.0,4.709677,1.0,75.0,2.419355,38.36,-121.99,0.844
4788,3.125,31.0,4.8637533,1.100257,1162.0,2.9871466,37.68,-122.1,1.671
4789,4.0,26.0,4.1284404,1.2110091,317.0,2.9082568,32.73,-117.14,1.375
4790,4.8052,13.0,5.0327315,1.028781,4518.0,2.5496614,37.56,-121.97,2.54
4791,4.5337,31.0,5.52439,1.0528455,2544.0,3.4471545,37.68,-122.47,3.067
4792,6.8089,5.0,7.1916666,0.975,1109.0,3.0805554,33.88,-117.44,3.341
4793,2.75,45.0,5.1456695,1.1141732,967.0,3.8070867,34.02,-118.14,1.783
4794,4.2232,33.0,6.1896954,1.0866511,1015.0,2.3770492,37.46,-122.23,3.637
4795,6.3489,13.0,5.795527,1.0223643,1010.0,3.2268372,33.9,-117.92,3.379
4796,4.023,14.0,5.594737,1.091579,2228.0,2.3452632,38.42,-122.66,2.084
4797,2.2562,39.0,5.0074487,1.1117319,1888.0,3.5158286,37.77,-122.2,0.948
4798,4.2204,29.0,5.845722,1.0406733,2096.0,2.9396915,32.63,-117.06,1.698
4799,2.9479,5.0,5.564151,1.2660377,1620.0,3.0566037,34.55,-117.54,0.833
4800,6.5958,17.0,6.9570312,1.0234375,860.0,3.359375,34.02,-117.72,2.368
4801,3.4331,11.0,5.1552877,1.1941098,1847.0,2.4725568,38.68,-121.8,1.206
4802,5.2898,25.0,6.7220078,1.0289575,3240.0,3.127413,33.86,-117.56,1.771
4803,5.8704,17.0,6.3145657,1.0183599,3174.0,3.884945,37.6,-122.06,2.344
4804,1.0349,19.0,4.563107,1.2252427,1291.0,2.5067961,34.96,-120.43,1.308
4805,3.6417,52.0,4.5871315,1.0348525,885.0,2.3726542,37.77,-122.24,2.063
4806,4.6583,30.0,5.274276,1.0698466,1676.0,2.855196,33.93,-118.15,2.073
4807,4.1923,47.0,5.1526947,1.0269461,834.0,2.497006,34.19,-118.34,2.312
4808,4.0972,37.0,5.759259,1.1296296,171.0,3.1666667,37.8,-121.2,1.018
4809,4.7574,10.0,4.978979,0.9309309,1053.0,3.162162,34.27,-118.77,2.099
4810,3.6817,21.0,5.709112,1.0379673,4674.0,2.7301402,38.59,-121.32,1.361
4811,2.9489,39.0,5.4125876,1.1293706,815.0,2.8496504,38.99,-122.0,0.675
4812,2.9315,27.0,5.118644,1.1661017,847.0,2.8711865,36.77,-119.85,0.832
4813,12.5,7.0,4.4444447,0.7777778,50.0,1.8518518,37.64,-122.48,2.81
4814,1.35,40.0,4.1713285,0.97902095,1210.0,4.230769,33.95,-118.24,0.895
4815,15.0001,52.0,8.461538,1.2307693,55.0,2.1153846,37.19,-121.59,1.313
4816,3.2929,27.0,5.0687118,1.0871166,2002.0,2.4564416,36.71,-121.66,1.575
4817,4.7328,45.0,5.573913,1.0847826,1056.0,2.2956522,37.78,-122.51,3.511
4818,3.2,20.0,4.4081197,1.0598291,1573.0,3.3611112,34.07,-117.97,1.571
4819,5.9683,33.0,6.112981,1.0552884,1098.0,2.6394231,33.88,-118.39,4.955
4820,3.25,35.0,5.9025846,1.0357853,1555.0,3.0914514,34.11,-117.36,1.071
4821,2.6827,43.0,4.035294,0.9882353,613.0,2.4039216,34.19,-118.34,2.199
4822,5.4042,34.0,5.9452057,1.0171233,823.0,2.8184931,33.97,-118.13,2.416
4823,3.4485,38.0,5.076503,0.90710384,686.0,3.7486339,33.88,-118.21,1.194
4824,3.9567,52.0,5.173664,1.1278626,1848.0,3.5267177,37.71,-122.44,2.515
4825,5.0258,12.0,5.882911,1.243671,622.0,1.9683545,33.89,-117.92,1.618
4826,4.2276,17.0,4.5862746,1.0441177,2427.0,2.3794117,33.85,-117.85,2.541
4827,3.2895,26.0,4.0691357,0.93333334,954.0,2.3555555,34.41,-119.72,3.35
4828,4.5938,33.0,0.8888889,0.5,96.0,2.6666667,33.79,-118.21,1.125
4829,4.6932,4.0,5.2601376,1.1009946,2889.0,2.2104056,37.76,-121.94,3.561
4830,5.4609,23.0,6.1658373,1.1028192,4076.0,2.2531786,34.16,-118.51,5.00001
4831,6.7228,52.0,7.4332495,1.02267,1115.0,2.8085642,37.72,-122.46,4.052
4832,3.3438,8.0,5.4551725,1.1241379,2184.0,3.0124137,34.09,-117.38,1.276
4833,2.1515,6.0,5.4403667,1.0733945,1135.0,5.206422,36.72,-119.55,0.639
4834,2.6591,33.0,5.1107383,1.3120805,753.0,2.5268457,34.11,-118.18,1.838
4835,3.8586,45.0,4.6804123,1.0257732,1524.0,3.927835,33.81,-118.21,1.579
4836,1.6571,31.0,4.2891374,1.0782747,1367.0,2.183706,39.15,-123.21,1.089
4837,2.1771,15.0,4.3924966,1.1341991,1306.0,1.8845599,36.97,-121.99,2.132
4838,2.16,39.0,3.7088609,1.0189873,606.0,1.9177215,34.42,-119.71,2.591
4839,2.0179,11.0,4.140609,1.026233,2814.0,2.9527807,37.36,-120.59,0.873
4840,6.2685,6.0,8.010989,1.014652,697.0,2.5531135,34.68,-120.44,3.074
4841,2.1202,52.0,4.0528054,0.9669967,648.0,2.138614,37.85,-122.27,1.555
4842,8.1124,52.0,6.6231885,1.0193237,1153.0,2.7850242,34.11,-118.14,5.00001
4843,4.7391,35.0,5.9491916,1.0230947,1273.0,2.9399538,37.69,-122.49,2.728
4844,4.22,33.0,6.2786884,1.0368853,1355.0,2.7766395,32.81,-117.17,1.787
4845,3.125,6.0,7.8,1.1,27.0,2.7,33.89,-117.03,1.875
4846,4.0625,44.0,5.109694,0.99489796,1291.0,3.2933674,34.03,-118.14,2.011
4847,2.0043,29.0,4.9233227,0.9297125,1007.0,3.2172525,36.71,-119.8,0.535
4848,2.1987,30.0,24.024193,4.701613,316.0,2.548387,39.09,-120.06,1.24
4849,2.7072,37.0,9.21221,2.0901163,777.0,2.2587209,38.49,-122.94,1.171
4850,1.8636,21.0,4.8567777,1.1432225,1133.0,2.8976982,35.13,-118.44,0.679
4851,2.2024,33.0,4.7669683,1.020362,1364.0,3.0859728,36.32,-119.29,0.672
4852,2.6053,33.0,4.7866325,1.1028278,971.0,2.496144,37.8,-121.21,0.992
4853,2.7231,6.0,3.6458101,1.121229,3298.0,1.8424581,34.16,-118.37,2.5
4854,0.536,46.0,3.142857,1.0476191,37.0,1.7619047,38.02,-121.84,0.875
4855,3.968,8.0,5.9954023,0.98390806,1530.0,3.5172415,37.37,-120.62,1.021
4856,2.0809,21.0,5.3974357,1.0929487,1052.0,3.371795,37.16,-120.41,0.958
4857,3.7562,34.0,5.475219,1.0583091,2237.0,3.260933,37.98,-122.35,1.329
4858,3.7813,39.0,4.5647383,1.107438,931.0,2.5647383,34.03,-118.45,3.363
4859,5.5275,22.0,6.429752,0.9889807,1298.0,3.5757575,34.26,-119.18,2.289
4860,3.0139,18.0,6.46875,1.3769531,1251.0,2.4433594,34.14,-116.15,0.826
4861,6.3955,25.0,7.3675957,1.0470383,1634.0,2.84669,32.85,-117.23,3.167
4862,7.916,23.0,8.572539,1.0388601,1116.0,2.8911917,32.8,-117.05,3.306
4863,1.9224,36.0,3.9025424,0.84745765,585.0,2.4788136,37.92,-122.35,0.94
4864,3.3776,23.0,3.7890725,1.0635324,1317.0,1.6734434,34.43,-119.75,2.832
4865,2.4074,24.0,3.3333333,1.050401,2522.0,2.8888888,34.17,-118.31,2.194
4866,3.6193,35.0,4.25192,1.1551459,1277.0,1.9615976,33.78,-118.15,2.5
4867,4.2902,39.0,5.6730404,0.9560229,1243.0,2.376673,38.12,-122.24,1.524
4868,5.4193,17.0,5.78934,0.9111675,1226.0,3.111675,37.23,-121.79,2.595
4869,3.0234,15.0,5.3190475,0.9880952,1254.0,2.9857142,36.09,-119.02,0.886
4870,2.5743,15.0,5.6493506,1.0357143,1332.0,4.3246756,36.35,-119.29,0.602
4871,1.7188,40.0,5.4583335,1.1666666,329.0,3.4270833,37.33,-121.09,1.125
4872,3.0217,22.0,4.983871,1.1008065,615.0,2.4798386,38.76,-120.6,1.069
4873,5.2999,33.0,6.050691,1.124424,561.0,2.5852535,33.88,-118.38,3.594
4874,5.7654,35.0,5.7554746,1.0182482,743.0,2.7116787,33.84,-118.36,3.43
4875,4.7446,15.0,5.1641026,1.0743589,839.0,2.151282,33.93,-117.96,1.754
4876,5.299,12.0,7.214932,1.0475113,1200.0,2.7149322,34.91,-120.44,2.268
4877,4.5594,13.0,5.0843215,0.9354414,2283.0,3.0079052,34.14,-117.95,1.845
4878,5.4449,16.0,6.504237,1.0084746,768.0,3.2542372,35.34,-119.08,1.185
4879,4.0647,23.0,4.717113,1.1117579,1950.0,2.2700815,33.43,-117.62,2.406
4880,1.8625,40.0,2.4220533,1.0380228,1150.0,4.3726234,34.06,-118.26,1.313
4881,2.0549,52.0,4.24282,1.0939947,614.0,1.6031332,38.57,-121.46,1.567
4882,1.275,23.0,4.541114,1.0689656,1370.0,3.6339521,32.79,-115.54,0.604
4883,2.5625,30.0,4.949367,1.1962025,1988.0,4.1940928,34.14,-117.99,1.53
4884,3.0729,12.0,6.214433,1.1546391,1424.0,2.9360824,38.01,-120.29,1.051
4885,6.04,16.0,7.245283,0.9889937,2020.0,3.1761007,32.84,-117.11,2.43
4886,3.9628,29.0,5.862069,1.0830721,1724.0,2.7021945,33.84,-118.01,2.156
4887,3.1599,9.0,5.2123613,0.98415214,1866.0,2.9572108,36.33,-119.24,0.95
4888,4.4271,35.0,5.81388,1.0378549,1041.0,3.2839117,34.22,-118.56,2.051
4889,2.2422,33.0,4.0640807,1.0809443,2106.0,3.5514333,33.97,-118.17,1.682
4890,6.221,52.0,6.571429,0.96666664,530.0,2.5238094,37.6,-122.4,4.203
4891,2.8906,16.0,5.4130435,1.0341614,652.0,2.0248446,32.85,-116.89,1.583
4892,2.2357,30.0,5.152406,1.0508021,996.0,2.6631017,40.5,-124.1,0.723
4893,1.0648,39.0,4.2169013,1.0788733,1182.0,3.3295774,35.38,-118.98,0.5
4894,6.0783,23.0,5.633987,0.86601305,934.0,3.0522876,34.27,-118.65,2.292
4895,4.375,17.0,5.318782,1.0609137,2440.0,2.4771574,33.73,-117.99,2.481
4896,2.2604,43.0,3.6714802,1.1841155,836.0,3.0180504,37.77,-122.21,1.0
4897,4.6327,34.0,5.552817,0.9577465,880.0,3.0985916,33.93,-117.44,1.16
4898,2.4306,39.0,4.8992095,1.06917,1990.0,3.9328063,37.34,-121.87,2.891
4899,2.5551,12.0,5.676892,1.210634,1236.0,2.5276074,37.43,-119.98,1.05
4900,4.5735,39.0,5.2848487,1.0272727,1048.0,3.1757576,33.89,-118.14,1.955
4901,3.0742,24.0,5.049468,1.0292553,5162.0,2.7457447,38.06,-122.51,1.188
4902,2.8125,28.0,5.7277937,1.0959885,1614.0,2.312321,38.37,-120.87,1.134
4903,2.101,21.0,4.413793,0.9396552,890.0,3.836207,33.12,-115.51,0.467
4904,4.0529,17.0,5.643026,1.0330969,1204.0,2.8463356,35.34,-119.05,1.062
4905,0.9142,52.0,2.0153453,1.1841432,805.0,2.0588236,32.72,-117.16,1.625
4906,3.65,13.0,4.44,0.94545454,682.0,2.48,37.67,-120.98,1.555
4907,1.9766,42.0,4.5866666,0.95555556,812.0,3.6088889,36.69,-119.58,0.581
4908,1.9464,27.0,3.9711287,1.0367454,1121.0,2.9422572,32.98,-115.54,0.606
4909,5.3359,21.0,3.6778905,1.0991887,7431.0,1.5073023,33.98,-118.44,5.00001
4910,3.1136,27.0,6.271605,1.1481482,263.0,3.2469137,37.73,-120.86,1.833
4911,4.4519,26.0,5.7223973,0.9432177,963.0,3.037855,38.61,-121.29,1.105
4912,3.1766,52.0,3.1845536,1.0601805,1594.0,1.5987964,34.07,-118.34,2.25
4913,8.7716,12.0,9.286821,1.1240311,863.0,3.3449612,36.84,-119.84,2.292
4914,4.6997,17.0,5.7786393,1.031869,3954.0,3.4056847,34.12,-117.61,1.569
4915,3.725,52.0,5.65625,0.9618056,819.0,2.84375,33.97,-118.31,1.426
4916,6.0132,25.0,6.6758146,0.9819897,3445.0,2.9545455,38.12,-122.59,2.879
